epoch,train_loss,val_loss,train_acc,val_acc
69,0.04022258147597313,1.0415003299713135,0.9883333444595337,0.6499999761581421
70,0.024868879467248917,1.013322114944458,0.9933333396911621,0.6600000262260437
71,0.046776484698057175,0.9687303304672241,0.9866666793823242,0.6650000214576721
72,0.038123853504657745,0.9275025129318237,0.9866666793823242,0.6700000166893005
73,0.02873881906270981,0.9372308254241943,0.9916666746139526,0.6549999713897705
74,0.031085729598999023,1.0026582479476929,0.9850000143051147,0.6650000214576721
75,0.02650827169418335,0.9364424347877502,0.9916666746139526,0.6650000214576721
76,0.03236345946788788,1.019572138786316,0.9933333396911621,0.6299999952316284
77,0.04311937838792801,1.0615249872207642,0.9883333444595337,0.6399999856948853
78,0.034275349229574203,1.0478692054748535,0.9816666841506958,0.6449999809265137
79,0.026163099333643913,1.0121471881866455,0.9950000047683716,0.6549999713897705
80,0.03717482089996338,0.9766859412193298,0.9933333396911621,0.6700000166893005
81,0.03398868069052696,0.9329164028167725,0.9883333444595337,0.6650000214576721
82,0.04113651439547539,0.9411102533340454,0.9883333444595337,0.6600000262260437
83,0.04799674078822136,0.9340624809265137,0.9866666793823242,0.6800000071525574
84,0.021149029955267906,0.9629368782043457,0.9933333396911621,0.675000011920929
85,0.0312894806265831,0.9983775615692139,0.9900000095367432,0.675000011920929
86,0.020424501970410347,0.9564061164855957,0.9933333396911621,0.6549999713897705
87,0.029017699882388115,1.0148682594299316,0.9933333396911621,0.675000011920929
88,0.03293367847800255,1.0004754066467285,0.9900000095367432,0.6549999713897705
89,0.028532348573207855,1.0573982000350952,0.9916666746139526,0.6549999713897705
90,0.02692142128944397,0.9829628467559814,0.9916666746139526,0.6650000214576721
91,0.030908795073628426,0.9050559997558594,0.9950000047683716,0.675000011920929
92,0.033282458782196045,0.9410089254379272,0.9900000095367432,0.6800000071525574
93,0.018284033983945847,0.9290677905082703,0.9933333396911621,0.675000011920929
94,0.03773963451385498,0.9230905771255493,0.9850000143051147,0.6949999928474426
95,0.027231140062212944,0.9520369172096252,0.9950000047683716,0.6700000166893005
96,0.02592780999839306,0.8999783396720886,0.9933333396911621,0.6949999928474426
97,0.025157654657959938,0.8959581255912781,0.9883333444595337,0.6899999976158142
98,0.035233475267887115,0.9485741257667542,0.9900000095367432,0.6800000071525574
99,0.015865620225667953,1.0018787384033203,0.996666669845581,0.6650000214576721
